date,station_id,station_name,precip_in,air_temp_obs_f,air_temp_avg_f,air_temp_max_f,air_temp_min_f,soil_moisture_2in,soil_moisture_4in,soil_moisture_8in,soil_moisture_20in,soil_moisture_40in,soil_temp_2in_f,soil_temp_4in_f,soil_temp_8in_f,soil_temp_20in_f,soil_temp_40in_f,rel_humidity,solar_rad_wm2,soil_temp_2in_c,soil_temp_4in_c,soil_temp_8in_c,soil_temp_20in_c,soil_temp_40in_c,air_temp_obs_c,air_temp_avg_c,air_temp_max_c,air_temp_min_c,latitude,longitude,elevation_ft,state,network,county
2025-09-25 13:00:00-07:00,2021,Lind #1,0.0,79.3,79.9,81.3,79.3,0.0,0.1,5.4,5.4,10.1,71.0,67.0,67.0,69.0,68.0,22.0,555.4,21.666666666666668,19.444444444444443,19.444444444444443,20.555555555555557,20.0,26.27777777777778,26.611111111111114,27.38888888888889,26.27777777777778,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 14:00:00-07:00,2021,Lind #1,0.0,81.3,81.7,82.4,81.0,0.0,0.0,5.3,5.4,10.1,75.0,68.0,67.0,69.0,68.0,16.0,456.6,23.88888888888889,20.0,19.444444444444443,20.555555555555557,20.0,27.38888888888889,27.61111111111111,28.000000000000004,27.22222222222222,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 15:00:00-07:00,2021,Lind #1,0.0,81.0,81.5,81.9,79.9,0.0,0.2,5.4,5.2,10.1,78.0,70.0,67.0,69.0,68.0,14.0,311.7,25.555555555555557,21.11111111111111,19.444444444444443,20.555555555555557,20.0,27.22222222222222,27.5,27.722222222222225,26.611111111111114,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 16:00:00-07:00,2021,Lind #1,0.0,79.9,78.6,79.9,74.3,0.0,0.2,5.4,5.4,10.1,80.0,71.0,68.0,69.0,68.0,9.0,112.4,26.666666666666668,21.666666666666668,20.0,20.555555555555557,20.0,26.611111111111114,25.888888888888886,26.611111111111114,23.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 17:00:00-07:00,2021,Lind #1,0.0,74.3,72.0,74.3,66.2,0.0,0.2,5.4,5.4,10.1,80.0,72.0,68.0,69.0,68.0,15.0,15.42,26.666666666666668,22.22222222222222,20.0,20.555555555555557,20.0,23.5,22.22222222222222,23.5,19.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 18:00:00-07:00,2021,Lind #1,0.0,66.2,66.2,67.6,65.3,0.0,0.4,5.5,5.2,9.9,79.0,73.0,68.0,69.0,68.0,24.0,0.03,26.11111111111111,22.77777777777778,20.0,20.555555555555557,20.0,19.0,19.0,19.777777777777775,18.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 19:00:00-07:00,2021,Lind #1,0.0,65.7,64.6,65.7,64.0,0.0,0.4,5.6,5.2,10.1,78.0,73.0,69.0,69.0,68.0,25.0,0.0,25.555555555555557,22.77777777777778,20.555555555555557,20.555555555555557,20.0,18.72222222222222,18.111111111111107,18.72222222222222,17.77777777777778,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 20:00:00-07:00,2021,Lind #1,0.0,64.6,64.2,64.8,62.6,0.0,0.3,5.7,5.4,10.1,76.0,73.0,69.0,69.0,68.0,23.0,0.01,24.444444444444443,22.77777777777778,20.555555555555557,20.555555555555557,20.0,18.111111111111107,17.88888888888889,18.22222222222222,17.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 21:00:00-07:00,2021,Lind #1,0.0,62.6,60.4,62.6,58.6,0.0,0.4,5.5,5.4,10.1,74.0,73.0,69.0,69.0,68.0,27.0,0.0,23.333333333333332,22.77777777777778,20.555555555555557,20.555555555555557,20.0,17.0,15.777777777777779,17.0,14.777777777777779,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 22:00:00-07:00,2021,Lind #1,0.0,58.6,56.1,58.6,54.3,0.0,0.4,5.4,5.2,9.9,73.0,72.0,69.0,69.0,68.0,32.0,0.0,22.77777777777778,22.22222222222222,20.555555555555557,20.555555555555557,20.0,14.777777777777779,13.38888888888889,14.777777777777779,12.388888888888888,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-25 23:00:00-07:00,2021,Lind #1,0.0,54.9,54.3,54.9,52.7,0.0,0.1,5.6,5.4,9.9,72.0,72.0,69.0,69.0,68.0,36.0,0.01,22.22222222222222,22.22222222222222,20.555555555555557,20.555555555555557,20.0,12.722222222222221,12.388888888888888,12.722222222222221,11.500000000000002,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 00:00:00-07:00,2021,Lind #1,0.0,52.7,51.8,52.7,48.0,0.0,0.2,5.6,5.2,9.9,70.0,71.0,69.0,69.0,68.0,37.0,0.0,21.11111111111111,21.666666666666668,20.555555555555557,20.555555555555557,20.0,11.500000000000002,10.999999999999998,11.500000000000002,8.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 01:00:00-07:00,2021,Lind #1,0.0,48.0,47.3,48.0,45.3,0.0,0.3,5.6,5.2,10.1,69.0,70.0,69.0,69.0,68.0,46.0,0.0,20.555555555555557,21.11111111111111,20.555555555555557,20.555555555555557,20.0,8.88888888888889,8.499999999999998,8.88888888888889,7.3888888888888875,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 02:00:00-07:00,2021,Lind #1,0.0,45.3,45.1,45.7,43.7,0.0,0.2,5.6,5.4,9.9,67.0,69.0,69.0,69.0,68.0,53.0,0.0,19.444444444444443,20.555555555555557,20.555555555555557,20.555555555555557,20.0,7.3888888888888875,7.277777777777778,7.6111111111111125,6.500000000000002,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 03:00:00-07:00,2021,Lind #1,0.0,45.5,44.4,45.5,43.9,1.7,0.1,5.4,5.4,10.1,66.0,69.0,69.0,69.0,68.0,63.0,0.0,18.88888888888889,20.555555555555557,20.555555555555557,20.555555555555557,20.0,7.5,6.888888888888888,7.5,6.611111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 04:00:00-07:00,2021,Lind #1,0.0,43.9,44.2,44.6,43.9,1.4,0.1,5.5,5.4,10.1,64.0,68.0,69.0,69.0,68.0,67.0,0.0,17.77777777777778,20.0,20.555555555555557,20.555555555555557,20.0,6.611111111111111,6.7777777777777795,7.000000000000001,6.611111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 05:00:00-07:00,2021,Lind #1,0.0,43.9,43.9,44.6,42.4,1.0,0.1,5.5,5.4,9.9,63.0,67.0,69.0,69.0,68.0,69.0,2.91,17.22222222222222,19.444444444444443,20.555555555555557,20.555555555555557,20.0,6.611111111111111,6.611111111111111,7.000000000000001,5.777777777777777,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 06:00:00-07:00,2021,Lind #1,0.0,43.5,44.4,47.1,43.5,0.6,0.2,5.4,5.4,10.1,62.0,66.0,69.0,69.0,68.0,74.0,67.86,16.666666666666668,18.88888888888889,20.555555555555557,20.555555555555557,20.0,6.388888888888889,6.888888888888888,8.38888888888889,6.388888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 07:00:00-07:00,2021,Lind #1,0.0,47.1,49.3,52.3,47.1,0.1,0.1,5.4,5.4,10.1,60.0,65.0,68.0,69.0,68.0,69.0,198.6,15.555555555555555,18.333333333333332,20.0,20.555555555555557,20.0,8.38888888888889,9.611111111111109,11.277777777777777,8.38888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 08:00:00-07:00,2021,Lind #1,0.0,52.3,54.9,58.5,52.3,0.0,0.0,5.5,5.3,10.1,60.0,64.0,68.0,69.0,68.0,57.0,342.7,15.555555555555555,17.77777777777778,20.0,20.555555555555557,20.0,11.277777777777777,12.722222222222221,14.722222222222221,11.277777777777777,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 09:00:00-07:00,2021,Lind #1,0.0,58.5,60.8,63.5,58.5,0.0,0.0,5.4,5.2,10.0,59.0,64.0,68.0,69.0,68.0,44.0,489.5,15.0,17.77777777777778,20.0,20.555555555555557,20.0,14.722222222222221,16.0,17.5,14.722222222222221,47.0,-118.57,1650,WA,SCAN,Adams
2025-09-26 10:00:00-07:00,2021,Lind #1,0.0,63.5,64.0,65.8,63.5,0.0,0.0,5.3,5.2,9.9,60.0,63.0,68.0,69.0,68.0,35.0,576.8,15.555555555555555,17.22222222222222,20.0,20.555555555555557,20.0,17.5,17.77777777777778,18.77777777777778,17.5,47.0,-118.57,1650,WA,SCAN,Adams
